1612833700828,POST,362,201
1612833701758,POST,363,201
1612833702736,POST,360,201
1612833703114,POST,360,201
1612833703118,POST,363,201
1612833703143,POST,362,201
1612833703577,POST,364,201
1612833703658,POST,362,201
1612833703857,POST,360,201
1612833703955,POST,362,201
1612833704127,POST,362,201
1612833704128,POST,361,201
1612833704145,POST,363,201
1612833704300,POST,362,201
1612833704313,POST,360,201
1612833704503,POST,362,201
1612833704620,POST,362,201
1612833704620,POST,362,201
1612833704757,POST,362,201
1612833704757,POST,364,201
1612833704832,POST,363,201
1612833704865,POST,360,201
1612833704884,POST,362,201
1612833705039,POST,362,201
1612833705296,POST,363,201
1612833705299,POST,360,201
1612833705526,POST,361,201
1612833705935,POST,361,201
1612833705935,POST,361,201
1612833705936,POST,360,201
1612833706182,POST,364,201
1612833706190,POST,361,201
1612833706190,POST,362,201
1612833706422,POST,361,201
1612833706596,POST,361,201
1612833706596,POST,363,201
1612833706652,POST,360,201
1612833707389,POST,360,201
1612833707712,POST,363,201
1612833707712,POST,364,201
1612833707823,POST,364,201
1612833707873,POST,360,201
1612833707874,POST,361,201
1612833707874,POST,361,201
1612833707874,POST,362,201
1612833708052,POST,362,201
1612833708206,POST,360,201
1612833708292,POST,362,201
1612833708299,POST,362,201
1612833708335,POST,364,201
1612833708342,POST,360,201
1612833708631,POST,360,201
1612833708919,POST,364,201
1612833708928,POST,364,201
1612833708942,POST,362,201
1612833709070,POST,362,201
1612833709101,POST,362,201
1612833709129,POST,362,201
1612833709422,POST,360,201
1612833709432,POST,362,201
1612833709590,POST,361,201
1612833709696,POST,363,201
1612833709773,POST,364,201
1612833709773,POST,364,201
1612833709795,POST,364,201
1612833709864,POST,362,201
1612833709863,POST,363,201
1612833709902,POST,363,201
1612833710226,POST,363,201
1612833710522,POST,363,201
1612833710622,POST,360,201
1612833710662,POST,363,201
1612833710793,POST,364,201
1612833710887,POST,363,201
1612833710908,POST,360,201
1612833710909,POST,362,201
1612833710966,POST,362,201
1612833711072,POST,362,201
1612833711072,POST,362,201
1612833711225,POST,360,201
1612833711298,POST,361,201
1612833711299,POST,360,201
1612833711407,POST,363,201
1612833711473,POST,361,201
1612833711610,POST,362,201
1612833711609,POST,363,201
1612833711610,POST,362,201
1612833711742,POST,363,201
1612833711817,POST,362,201
1612833711831,POST,362,201
1612833711872,POST,362,201
1612833711923,POST,361,201
1612833711923,POST,364,201
1612833712176,POST,361,201
1612833712224,POST,361,201
1612833712332,POST,361,201
1612833712589,POST,362,201
1612833712589,POST,363,201
1612833712622,POST,360,201
1612833712720,POST,360,201
1612833712892,POST,364,201
1612833712902,POST,360,201
1612833712903,POST,361,201
1612833712928,POST,363,201
1612833713003,POST,362,201
1612833713314,POST,364,201
1612833713362,POST,360,201
1612833713388,POST,362,201
1612833713527,POST,363,201
1612833713642,POST,361,201
1612833713642,POST,361,201
1612833713708,POST,363,201
1612833713795,POST,361,201
1612833713793,POST,364,201
1612833714160,POST,362,201
1612833714274,POST,362,201
1612833714496,POST,363,201
1612833714496,POST,363,201
1612833714512,POST,360,201
1612833714557,POST,364,201
1612833714680,POST,364,201
1612833714691,POST,361,201
1612833714763,POST,364,201
1612833714892,POST,363,201
1612833715083,POST,361,201
1612833715132,POST,363,201
1612833715132,POST,363,201
1612833715444,POST,363,201
1612833715444,POST,363,201
1612833715483,POST,363,201
1612833715520,POST,363,201
1612833715522,POST,362,201
1612833715552,POST,360,201
1612833715552,POST,360,201
1612833715552,POST,364,201
1612833715603,POST,360,201
1612833715657,POST,363,201
1612833715673,POST,363,201
1612833715679,POST,363,201
1612833715746,POST,363,201
1612833715824,POST,364,201
1612833715900,POST,361,201
1612833715917,POST,360,201
1612833715972,POST,362,201
1612833716104,POST,362,201
1612833716111,POST,361,201
1612833716109,POST,363,201
1612833716188,POST,362,201
1612833716381,POST,363,201
1612833716422,POST,361,201
1612833716435,POST,361,201
1612833716455,POST,363,201
1612833716509,POST,360,201
1612833716622,POST,363,201
1612833716662,POST,361,201
1612833716672,POST,360,201
1612833716846,POST,360,201
1612833716927,POST,361,201
1612833716927,POST,361,201
1612833716927,POST,361,201
1612833717047,POST,361,201
1612833717052,POST,361,201
1612833717598,POST,364,201
1612833717615,POST,360,201
1612833717672,POST,361,201
1612833717724,POST,360,201
1612833717726,POST,360,201
1612833717807,POST,361,201
1612833717912,POST,360,201
1612833717952,POST,363,201
1612833717952,POST,364,201
1612833717962,POST,361,201
1612833718132,POST,363,201
1612833718148,POST,360,201
1612833718368,POST,363,201
1612833718621,POST,364,201
1612833718656,POST,360,201
1612833719016,POST,360,201
1612833719079,POST,364,201
1612833719176,POST,362,201
1612833719247,POST,360,201
1612833719363,POST,361,201
1612833719452,POST,361,201
1612833719681,POST,361,201
1612833719782,POST,360,201
1612833719840,POST,362,201
1612833719880,POST,360,201
1612833719982,POST,364,201
1612833720078,POST,360,201
1612833720212,POST,360,201
1612833720212,POST,360,201
1612833720212,POST,360,201
1612833720212,POST,360,201
1612833720373,POST,360,201
1612833720392,POST,364,201
1612833720507,POST,364,201
1612833720658,POST,360,201
1612833720664,POST,361,201
1612833720665,POST,360,201
1612833720739,POST,360,201
1612833720738,POST,364,201
1612833720862,POST,362,201
1612833720935,POST,362,201
1612833721029,POST,362,201
1612833721046,POST,363,201
1612833721052,POST,362,201
1612833721124,POST,364,201
1612833721218,POST,363,201
1612833721232,POST,364,201
1612833721353,POST,364,201
1612833721386,POST,361,201
1612833721452,POST,361,201
1612833721714,POST,363,201
1612833721747,POST,361,201
1612833721778,POST,364,201
1612833721786,POST,361,201
1612833721926,POST,363,201
1612833721932,POST,360,201
1612833722142,POST,360,201
1612833722322,POST,361,201
1612833722458,POST,360,201
1612833722464,POST,360,201
1612833722496,POST,360,201
1612833722728,POST,364,201
1612833722765,POST,363,201
1612833722782,POST,360,201
1612833722853,POST,362,201
1612833722882,POST,360,201
1612833722958,POST,361,201
1612833722977,POST,364,201
1612833722977,POST,364,201
1612833723202,POST,363,201
1612833723292,POST,360,201
1612833723335,POST,362,201
1612833723341,POST,364,201
1612833723366,POST,360,201
1612833723415,POST,360,201
1612833723445,POST,360,201
1612833723445,POST,362,201
1612833723448,POST,361,201
1612833723456,POST,360,201
1612833723624,POST,362,201
1612833723629,POST,361,201
1612833723735,POST,362,201
1612833723750,POST,363,201
1612833723749,POST,364,201
1612833723770,POST,361,201
1612833723775,POST,362,201
1612833723799,POST,362,201
1612833723800,POST,363,201
1612833723799,POST,364,201
1612833723903,POST,361,201
1612833723905,POST,361,201
1612833723953,POST,361,201
1612833723997,POST,364,201
1612833723997,POST,364,201
1612833724075,POST,361,201
1612833724074,POST,362,201
1612833724073,POST,363,201
1612833724080,POST,362,201
1612833724092,POST,362,201
1612833724093,POST,362,201
1612833724097,POST,364,201
1612833724132,POST,362,201
1612833724191,POST,362,201
1612833724191,POST,362,201
1612833724191,POST,362,201
1612833724300,POST,363,201
1612833724351,POST,363,201
1612833724361,POST,362,201
1612833724371,POST,361,201
1612833724387,POST,360,201
1612833724436,POST,360,201
1612833724455,POST,360,201
1612833724461,POST,360,201
1612833724461,POST,361,201
1612833724716,POST,362,201
1612833724723,POST,363,201
