1612833699419,POST,1414,201
1612833699420,POST,1414,201
1612833699459,POST,1414,201
1612833699532,POST,1414,201
1612833704478,POST,1411,201
1612833720413,POST,1413,201
1612833781910,POST,1412,201
1612833786809,POST,1410,201
1612833787500,POST,1410,201
1612833789547,POST,1413,201
1612833790558,POST,1414,201
1612833791496,POST,1414,201
1612833791521,POST,1411,201
1612833791555,POST,1411,201
1612833792208,POST,1410,201
1612833792425,POST,1412,201
1612833792446,POST,1410,201
1612833792492,POST,1411,201
1612833793189,POST,1413,201
1612833794002,POST,1413,201
1612833802950,POST,1410,201
1612833803256,POST,1410,201
1612833807758,POST,1412,201
1612833809734,POST,1413,201
1612833810600,POST,1410,201
1612833817688,POST,1413,201
1612833817690,POST,1412,201
1612833818386,POST,1412,201
1612833818850,POST,1411,201
1612833823388,POST,1410,201
1612833825858,POST,1414,201
1612833865281,POST,1412,201
1612833865880,POST,1414,201
1612833867978,POST,1413,201
1612833868461,POST,1412,201
1612833872904,POST,1412,201
1612833873188,POST,1412,201
1612833875945,POST,1411,201
1612833879117,POST,1413,201
1612833881411,POST,1414,201
1612833882493,POST,1410,201
1612833887149,POST,1410,201
1612833887780,POST,1412,201
1612833890090,POST,1412,201
1612833890846,POST,1413,201
1612833890846,POST,1413,201
1612833896686,POST,1411,201
1612833896816,POST,1411,201
1612833896817,POST,1412,201
1612833897376,POST,1410,201
1612833897638,POST,1413,201
1612833898539,POST,1414,201
1612833900189,POST,1411,201
1612833900189,POST,1411,201
1612833903621,POST,1413,201
1612833903621,POST,1413,201
1612833904081,POST,1412,201
1612833905222,POST,1413,201
1612833907396,POST,1412,201
1612833912441,POST,1414,201
1612833913899,POST,1410,201
1612833924232,POST,1410,201
1612833924612,POST,1414,201
1612833927943,POST,1411,201
1612833930913,POST,1412,201
1612833940575,POST,1410,201
1612833941540,POST,1412,201
1612833993196,POST,1410,201
1612833994304,POST,1412,201
1612833995489,POST,1410,201
1612833996397,POST,1411,201
1612834008700,POST,1411,201
1612834009836,POST,1414,201
1612834011892,POST,1414,201
1612834023199,POST,1414,201
1612834060024,POST,1414,201
1612834061438,POST,1414,201
1612834067163,POST,1410,201
1612834079186,POST,1410,201
